SYMBOL,NAME
SHRINGARMS,Shringar House Of Mangalsutra Ltd
DEVX,Dev Accelerator Ltd
CITYSQUARE,Jay Ambe Supermarkets Ltd
URBANCO,Urban Company Ltd
AIRFLOA,Airfloa Rail Technology Ltd
BUILDPRO,Shankara Buildpro Ltd
LTELEVATOR,L. T. Elevator Ltd
EUROPRATIK,Euro Pratik Sales Ltd
SAMPAT,Sampat Aluminium Ltd
VMSTMT,Vms Tmt Ltd
ABCOTS,A B Cotspin India Ltd
IVALUE,Ivalue Infosolutions Ltd
JDCABLES,Jd Cables Ltd
GKENERGY,Gk Energy Ltd
SAATVIKGL,Saatvik Green Energy Ltd
ATLANTAELE,Atlanta Electricals Ltd
GANESHCP,Ganesh Consumer Products Ltd
APPL,Aptus Pharma Ltd
ARSSBL,Anand Rathi Share And Stock Brokers Ltd
TRUECOLORS,True Colors Ltd
SOLARWORLD,Solarworld Energy Solutions Ltd
STYL,Seshaasai Technologies Ltd
JARO,Jaro Institute Of Technology Management And Research Ltd
BHARATROHAN,Bharatrohan Airborne Innovations Ltd
WEALTH,Wealth First Portfolio Managers Ltd
JAINREC,Jain Resource Recycling Ltd
PRARUH,Praruh Technologies Ltd
SOLVEX,Solvex Edibles Ltd
EPACKPEB,Epack Prefab Technologies Ltd
SYSTEMATIC,Systematic Industries Ltd
JUSTO,Justo Realfintech Ltd
BMWVENTLTD,Bmw Ventures Ltd
TELGE,Telge Projects Ltd
TRUALT,Trualt Bioenergy Ltd
CHTR,Chatterbox Technologies Ltd
JKIPL,Jinkushal Industries Ltd
GPAPL,Gujarat Peanut And Agri Products Ltd
EARKART,Earkart Ltd
PACEDIGITK,Pace Digitek Ltd
BHAVIK,Bhavik Enterprises Ltd
RDGAIL,Rukmani Devi Garg Agro Impex Ltd
MPKSTEELS,M P K Steels (I) Ltd
KVSCASTING,Kvs Castings Ltd
AMEENJI,Ameenji Rubber Ltd
DHILLON,Dhillon Freight Carrier Ltd
GLOTTIS,Glottis Ltd
FABTECH,Fabtech Technologies Ltd
OML,Om Metallogic Ltd
SODHACAP,Sodhani Capital Ltd
CHIRAHARIT,Chiraharit Ltd
ADVANCE,Advance Agrolife Ltd
ZELIO,Zelio E Mobility Ltd
OMFREIGHT,Om Freight Forwarders Ltd
VALPLAST,Valplast Technologies Ltd
SUNSKY,Sunsky Logistics Ltd
INFINITY,Infinity Infoway Ltd
ZAPPFRESH,Dsm Fresh Foods Ltd
TMCV,Tata Motors Ltd
WEWORK,Wework India Management Ltd
NSBBPO,Nsb Bpo Solutions Ltd
SKFINDUS,Skf India (Industrial) Ltd
TATACAP,Tata Capital Ltd
MITTALSTL,Mittal Sections Ltd
LGEINDIA,Lg Electronics India Ltd
WORTHPERI,Worth Peripherals Ltd
RUBICON,Rubicon Research Ltd
CRAMC,Canara Robeco Asset Management Company Ltd
FLEXIADD,Dsp Nifty500 Flexicap Quality 30 Etf
SHLOKKA,Shlokka Dyes Ltd
CANHLIFE,Canara Hsbc Life Insurance Company Ltd
SKM,Sk Minerals & Additives Ltd
SIHORA,Sihora Industries Ltd
NIFTYCASE,Zerodha Nifty 50 Etf
MIDWESTLTD,Midwest Ltd
MHLSRG,Sbi Mutual Fund
MHLSRD,Sbi Mutual Fund
MHLSRDR,Sbi Mutual Fund
MHLSDG,Sbi Mutual Fund
MHLSDD,Sbi Mutual Fund
MHLSDDR,Sbi Mutual Fund
TRADEUNO,Game Changers Texfab Ltd
ORKLAINDIA,Orkla India Ltd
SAFECURE,Safecure Services Ltd
PIRAMALFIN,Piramal Finance Ltd
ACCURACY,Accuracy Shipping Ltd
STUDDS,Studds Accessories Ltd
LENSKART,Lenskart Solutions Ltd
GROWW,Billionbrains Garage Ventures Ltd
ENERGY,Mirae Asset Nifty Energy Etf
SMALL250,Mirae Asset Nifty Smallcap 250 Etf
PINELABS,Pine Labs Ltd
SHTL,Shining Tools Ltd
EMMVEE,Emmvee Photovoltaic Power Ltd
PWL,Physicswallah Ltd
WORKMATES,Workmates Core2Cloud Solution Ltd
MAHALIFE,Mahamaya Lifesciences Ltd
TENNIND,Tenneco Clean Air India Ltd
UTLSOLAR,Fujiyama Power Systems Ltd
CAPILLARY,Capillary Technologies India Ltd
KSR,Ksr Footwear Ltd
GALLARD,Gallard Steel Ltd
EXCELSOFT,Excelsoft Technologies Ltd
ESENSEX,Edelweiss Bse Sensex Etf
SUDEEPPHRM,Sudeep Pharma Ltd
MSCIADD,Dsp Msci India Etf
SSMD,Ssmd Agrotech India Ltd
KWIL,Kwality Walls (India) Ltd
MNFL,Mother Nutri Foods Ltd
KKSILK,K K Silk Mills Ltd
LOGICIEL,Logiciel Solutions Ltd
EXATO,Exato Technologies Ltd
PURPLEWAVE,Purple Wave Infocom Ltd
ASTRONMULT,Astron Multigrain Ltd
RAVEL,Ravelcare Ltd
HELLOJI,Helloji Holidays Ltd
CNL,Creative Newtech Ltd
MEESHO,Meesho Ltd
VIDYAWIRES,Vidya Wires Ltd
AEQUS,Aequs Ltd
LUXURY,Luxury Time Ltd
WOSAL,Western Overseas Study Abroad Ltd
METHODHUB,Methodhub Software Ltd
RDEL,Riddhi Display Equipments Ltd
KVTOYS,K. V. Toys India Ltd
WAKEFIT,Wakefit Innovations Ltd
PRODOCS,Prodocs Solutions Ltd
CORONA,Corona Remedies Ltd
PARKHOSPS,Park Medi World Ltd
SHIPWAVES,Shipwaves Online Ltd
NEPHROPLUS,Nephrocare Health Services Ltd
UNISEM,Unisem Agritech Ltd
TSIFDG,Titanium Hybrid Long-Short Fund Direct Plan Growth
TSIFDIR,Titanium Hybrid Long-Short Fund Direct Plan Idcw Reinvestment
TSIFRG,Titanium Hybrid Long-Short Fund Regular Plan Growth
TSIFRIP,Titanium Hybrid Long-Short Fund Regular Plan Idcw Payout
TSIFRIR,Titanium Hybrid Long-Short Fund Regular Plan Idcw Reinvestment
SMALLADD,Dsp Nifty Smallcap 250 Etf
MIDCAPADD,Dsp Nifty Midcap 150 Etf
HRS,Hrs Aluglaze Ltd
PAJSON,Pajson Agro India Ltd
ICICIAMC,Icici Prudential Asset Management Company Ltd
STANBIK,Stanbik Agro Ltd
TOP20,Mirae Asset Nifty Top 20 Equal Weight Etf
DIVIDEND,Mirae Asset Bse 500 Dividend Leaders 50 Etf
SIMANDHAR,Simandhar Impex Ltd
NEPLOG,Neptune Logitek Ltd
KSHINTL,Ksh International Ltd
GLOBALLOG,Global Ocean Logistics India Ltd
GKSL,Gujarat Kidney And Super Speciality Ltd
DACHEPALLI,Dachepalli Publishers Ltd
NANTA,Nanta Tech Ltd
ADMACH,Admach Systems Ltd
BAIKAKAJI,Bai-Kakaji Polymers Ltd
ATIL,Apollo Techno Industries Ltd
MDRC,Modern Diagnostic & Research Centre Ltd
NEXT50ADD,Dsp Nifty Next 50 Etf
GTIL,Gabion Technologies India Ltd
YAJUR,Yajur Fibres Ltd
DEFRAIL,Defrail Technologies Ltd
BHARATCOAL,Bharat Coking Coal Ltd
AMAGI,Amagi Media Labs Ltd
NARMADESH,Narmadesh Brass Industries Ltd
INDOSMC,Indo Smc Ltd
GRERENEW,Gre Renew Enertech Ltd
ARITAS,Aritas Vinyl Ltd
DIGILOGIC,Digilogic Systems Ltd
SHADOWFAX,Shadowfax Technologies Ltd
SHAYONAENG,Shayona Engineering Ltd
HANNAH,Hannah Joseph Hospital Ltd
KASTURI,Kasturi Metal Composite Ltd
ARSIFHRG,Arudha Hybrid Long- Short Fund Regular Plan-Growth
ARSIFHRMD,Arudha Hybrid Long- Short Fund Regular Plan-Monthly Idcw
ARSIFHDG,Arudha Hybrid Long- Short Fund Direct Plan-Growth
ARSIFHRHD,Arudha Hybrid Long- Short Fund Direct Plan-Half Yearly Idcw
KANISHK,Kanishk Aluminium India Ltd
ANL,Accretion Nutraveda Ltd
MSAFE,Msafe Equipments Ltd
ISIFHLSG,Isif Hybrid Long-Short Fund - Growth
ISIFHLSDG,Isif Hybrid Long-Short Fund - Direct Plan - Growth
PANHR,Pan Hr Solution Ltd
AYE,Aye Finance Ltd
FRACTAL,Fractal Analytics Ltd
HEALTHCARE,Mirae Asset Nifty 500 Healthcare Etf
DCMSIL,Dcm Shriram International Ltd
DSFCL,Dcm Shriram Fine Chemicals Ltd
INFRA,Mirae Asset Nifty India Infrastructure & Logisticsetf
DEFENCE,Mirae Asset Bse India Defence Etf
ABSLMSCIN,Aditya Birla Sun Life Msci India Etf
FIL,Fractal Industries Ltd
YASHHTEJ,Yashhtej Industries (India) Ltd
GAUDIUMIVF,Gaudium Ivf And Women Health Ltd
ACCORDTS,Accord Transformer & Switchgear Ltd
KIAASA,Kiaasa Retail Ltd
SRTL,Shree Ram Twistex Ltd
CLEANMAX,Clean Max Enviro Energy Solutions Ltd
PNGSREVA,Pngs Reva Diamond Jewellery Ltd
ABSL10BANK,Aditya Birla Sun Life Bse Top 10 Banks Etf
OMNI,Omnitech Engineering Ltd
GROWWHOSPI,Groww Bse Hospitals Etf
SBIMIDMOM,Sbi Nifty Midcap 150 Momentum 50 Etf
SEDEMAC,Sedemac Mechatronics Ltd
ELFIN,Elfin Agro India Ltd
BANK10ADD,Dsp Bse Top 10 Banks Etf
KOTYARK,Kotyark Industries Ltd
RSL,Rajputana Stainless Ltd
INNOVISION,Innovision Ltd
GSPCROP,Gsp Crop Science Ltd
NOVUS,Novus Loyalty Ltd
VALUE,Mirae Asset Nifty 500 Value 50 Etf
SPML,Speciality Medicines Ltd
CMPDI,Central Mine Planning & Design Institute Ltd
TIPCO,Tipco Engineering India Ltd
HIGHNESS,Highness Microelectronics Ltd
SAIPARENT,Sai Parenterals Ltd
AMIRCHAND,Amir Chand Jagdish Kumar (Exports) Ltd
POWERICA,Powerica Ltd
SBINMID150,Sbi Nifty Midcap 150 Etf
SCDL,Safety Controls & Devices Ltd
EMIAC,Emiac Technologies Ltd
ONEPOINT,One Point One Solutions Ltd
ARSIFHDAD,Arudha Hybrid Long- Short Fund Direct Plan-Annual Idcw
OMPOWER,Om Power Transmission Ltd
MTL,Mehul Telecom Ltd
SENSEXIETF,Icici Prudential Bse Sensex Etf
FELDVR,Future Enterprises Ltd_Dvr
JISLDVREQS,Jain Irrigation Systems Ltd_Dvr
GATECHDVR,Gacm Technologies Ltd
KARURVYSYA,Karur Vysya Bank Ltd
VEEDOL,Veedol Corporation Ltd
AMRUTANJAN,Amrutanjan Health Care Ltd
XPROINDIA,Xpro India Ltd
HISARMETAL,Hisar Metal Industries Ltd
BHARATRAS,Bharat Rasayan Ltd
EASTSILK,Eastern Silk Industries Ltd
FACT,Fertilizers And Chemicals Travancore Ltd
GINNIFILA,Ginni Filaments Ltd
SPIC,Southern Petrochemicals Industries Corporation Ltd
DENORA,De Nora India Ltd
KAVDEFENCE,Kavveri Defence & Wireless Technologies Ltd
SAKSOFT,Saksoft Ltd
SALONA,Salona Cotspin Ltd
EQUIPPP,Equippp Social Impact Technologies Ltd
ANDHRSUGAR,Andhra Sugars Ltd
IMPAL,India Motor Parts & Accessories Ltd
KCP,Kcp Ltd
KHAITANLTD,Khaitan (India) Ltd
RADAAN,Radaan Mediaworks India Ltd
SUNDARMFIN,Sundaram Finance Ltd
SUNDRMBRAK,Sundaram Brake Linings Ltd
WHEELS,Wheels India Ltd
LAMBODHARA,Lambodhara Textile Ltd
MAITHANALL,Maithan Alloys Ltd
ORISSAMINE,Orissa Minerals Development Company Ltd
NIFTYBEES,Nippon India Etf Nifty 50 Bees
JUNIORBEES,Nippon India Etf Nifty Next 50 Junior Bees
BANKBEES,Nippon India Etf Nifty Bank Bees
PSUBANK,Kotak Nifty Psu Bank Etf
PSUBNKBEES,Nippon India Etf Nifty Psu Bank Bees
SHARIABEES,Nippon India Etf Nifty 50 Shariah Bees
QNIFTY,Quantum Nifty 50 Etf
MOM50,Motilal Oswal Nifty 50 Etf
MADRASFERT,Madras Fertilizers Ltd
BANKNIFTY1,Kotak Nifty Bank Etf
SETFNIFBK,Sbi-Etf Nifty Bank
SETFNIF50,Sbi-Etf Nifty 50
LIQUID1,Kotak Nifty 1D Rate Liquid Etf
ITBEES,Nippon India Etf Nifty It
PHARMABEES,Nippon India Nifty Pharma Etf
MID150BEES,Nippon India Etf Nifty Midcap 150
MOSMALL250,Motilal Oswal Nifty Smallcap 250 Etf
MOCAPITAL,Motilal Oswal Nifty Capital Market Etf
MOREALTY,Motilal Oswal Nifty Realty Etf
MOMENTUM50,Motilal Oswal Nifty 500 Momentum 50 Etf
MODEFENCE,Motilal Oswal Nifty India Defence Etf
MONIFTY500,Motilal Oswal Nifty 500 Etf
ALPHA,Kotak Nifty Alpha 50 Etf
DHAN-RE,Dhanlaxmi Bank Ltd
GUJCOT-RE,Gujarat Cotex Ltd
GRAVITY-RE,Gravity (India) Ltd
PANAFIC-RE,Panafic Industrials Ltd
HASJUICE,Has Lifestyle Ltd
WEBSL,Web Element Solutions Ltd
ADHIRAJ,Adhiraj Distributors Ltd
YARNPP,Yarn Syndicate Ltd
APLABPP,Aplab Ltd
SSFLPP,Spandana Sphoorty Financial Ltd
SURAJINDPP,Suraj Industries Ltd
ATLPP,Allcargo Terminals Ltd
ANNVRPP,Annvrridhhi Ventures Ltd
ACESEPP,Ace Software Exports Ltd
ANIRITPP,Anirit Ventures Ltd
KRISHPP,Krishival Foods Ltd
VERTEXPP,Vertex Securities Ltd
BCCPP,Bcc Fuba India Ltd
PRABHAPP,Prabha Energy Ltd
505196,Til Ltd
